complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_01044,Transformer is making loud noise and sparking near the mosque area. and Encroachment complaint has been ignored for 13 days. Requesting immediate intervention from the concerned department.,Thiruvananthapuram,Grama Panchayath,Karavaram,20,"Electricity,Revenue",72,"KL01_ELE,KL01_REV",Forwarded,05-06-2025,06-06-2025
CMP_01045,A large pothole has developed in Ward area and vehicles are struggling to pass. Please look into this matter urgently.,Kasaragod,Grama Panchayath,Bedadka,20,Road,41,KL14_ROA,Submitted,23-02-2026,23-02-2026
CMP_01046,Building permit application status is not updated for 6 days. Requesting immediate intervention from the concerned department.,Wayanad,Grama Panchayath,Nenmeni,10,Revenue,45,KL12_REV,Resolved,12-11-2025,17-11-2025
CMP_01047,Low water pressure issue is reported in Ward area for 9 days. Please look into this matter urgently.,Ernakulam,Corporation,Kochi,12,Water,66,KL07_WAT,Resolved,11-08-2025,23-08-2025
CMP_01048,Garbage accumulation is noticed near Anganwadi centre for more than 1 days. Senior citizens and children are affected.,Ernakulam,Grama Panchayath,Sreemoolanagaram,11,Health,53,KL07_HEA,Forwarded,23-10-2025,24-10-2025
CMP_01049,A large pothole has developed near market road and vehicles are struggling to pass. Public safety is at risk.,Kottayam,Grama Panchayath,Kaduthuruthy,20,Road,40,KL05_ROA,Resolved,26-07-2025,12-08-2025
CMP_01050,Building permit application status is not updated for 10 days. This issue has been reported earlier but no action has been taken.,Thrissur,Grama Panchayath,Kadangode,1,Revenue,54,KL08_REV,Submitted,21-09-2025,21-09-2025
CMP_01051,Street road is damaged badly near the temple junction and accidents may occur. and Waste burning is happening frequently near the mosque area. This problem becomes worse during night time.,Idukki,Grama Panchayath,Pallivasal,17,"Road,Waste",50,"KL06_ROA,KL06_WAS",Forwarded,19-01-2026,20-01-2026
CMP_01052,A large pothole has developed near the bus stand and vehicles are struggling to pass. and Contaminated water is being supplied near the church road for the last 14 days. Public safety is at risk.,Idukki,Grama Panchayath,Elappara,12,"Road,Water",67,"KL06_ROA,KL06_WAT",Forwarded,24-03-2025,25-03-2025
CMP_01053,Garbage accumulation is noticed near railway station for more than 2 days. and Waste burning is happening frequently near the mosque area. Please look into this matter urgently.,Thiruvananthapuram,Corporation,Thiruvananthapuram,4,"Health,Waste",57,"KL01_HEA,KL01_WAS",Submitted,03-08-2025,03-08-2025
CMP_01054,The road surface has completely broken near the church road after recent rains. Senior citizens and children are affected.,Thrissur,Municipality,Mattathur,8,Road,45,KL08_ROA,Forwarded,16-11-2025,19-11-2025
CMP_01055,My land record correction is pending for 13 days. This is causing severe inconvenience to residents.,Malappuram,Municipality,Tirurangadi,18,Revenue,59,KL10_REV,Forwarded,03-12-2025,07-12-2025
CMP_01056,There has been no drinking water supply in Ward area for the past 7 days. Requesting immediate intervention from the concerned department.,Wayanad,Municipality,Sulthan Bathery,16,Water,65,KL12_WAT,Forwarded,18-05-2025,20-05-2025
CMP_01057,Waste burning is happening frequently near the bus stand. Hoping for a quick resolution.,Wayanad,Municipality,Kalpetta,4,Waste,31,KL12_WAS,Forwarded,02-02-2026,03-02-2026
CMP_01058,Plastic waste is scattered everywhere near market road. Senior citizens and children are affected.,Kollam,Corporation,Kollam,16,Waste,43,KL02_WAS,Resolved,08-05-2025,06-06-2025
CMP_01059,Plastic waste is scattered everywhere near the temple junction. Senior citizens and children are affected.,Kottayam,Grama Panchayath,Neezhoor,9,Waste,43,KL05_WAS,Resolved,31-05-2025,11-06-2025
CMP_01060,Public toilet condition is extremely unhygienic near railway station. Public safety is at risk.,Kannur,Grama Panchayath,Keezhallur,10,Health,39,KL13_HEA,Resolved,22-06-2025,10-07-2025
CMP_01061,Transformer is making loud noise and sparking near the temple junction. We are facing serious difficulty because of this.,Thrissur,Municipality,Kunnamkulam,9,Electricity,48,KL08_ELE,Resolved,27-11-2025,02-12-2025
CMP_01062,Encroachment complaint has been ignored for 3 days. and Garbage accumulation is noticed near market road for more than 8 days. Kindly take necessary action at the earliest.,Ernakulam,Corporation,Kochi,9,"Revenue,Health",58,"KL07_REV,KL07_HEA",Resolved,18-07-2025,05-08-2025
CMP_01063,My land record correction is pending for 6 days. This issue has been reported earlier but no action has been taken.,Thiruvananthapuram,Grama Panchayath,Kollayil,4,Revenue,49,KL01_REV,Resolved,21-03-2025,15-04-2025
CMP_01064,Waste burning is happening frequently near the bus stand. Kindly take necessary action at the earliest.,Kozhikode,Municipality,Feroke,12,Waste,31,KL11_WAS,Submitted,13-09-2025,13-09-2025
CMP_01065,People are dumping waste illegally near the church road. We are facing serious difficulty because of this.,Kasaragod,Grama Panchayath,Pallikkara,14,Waste,47,KL14_WAS,Forwarded,08-12-2025,13-12-2025
CMP_01066,People are dumping waste illegally near the primary health centre. This is causing severe inconvenience to residents.,Wayanad,Grama Panchayath,Muttil,15,Waste,43,KL12_WAS,Resolved,03-12-2025,29-12-2025
CMP_01067,My land record correction is pending for 5 days. Please look into this matter urgently.,Thiruvananthapuram,Grama Panchayath,Vilappil,19,Revenue,46,KL01_REV,Submitted,12-05-2025,12-05-2025
CMP_01068,Mosquito breeding is increasing due to stagnant water near railway station. Public safety is at risk.,Kasaragod,Municipality,Kasaragod,20,Health,39,KL14_HEA,Forwarded,30-01-2026,03-02-2026
CMP_01069,Public toilet condition is extremely unhygienic near the mosque area. Requesting immediate intervention from the concerned department.,Kozhikode,Grama Panchayath,Perumanna,12,Health,42,KL11_HEA,Resolved,10-06-2025,17-06-2025
CMP_01070,Frequent power cuts are occurring near the government school since last 6 days. We are facing serious difficulty because of this.,Thrissur,Grama Panchayath,Nadathara,3,Electricity,68,KL08_ELE,Submitted,24-06-2025,24-06-2025
CMP_01071,Mosquito breeding is increasing due to stagnant water in Ward area. and My land record correction is pending for 8 days. This is causing severe inconvenience to residents.,Idukki,Grama Panchayath,Nedumkandam,11,"Health,Revenue",71,"KL06_HEA,KL06_REV",Resolved,17-05-2025,05-06-2025
CMP_01072,Transformer is making loud noise and sparking near Anganwadi centre. and Low water pressure issue is reported in Ward area for 12 days. Hoping for a quick resolution.,Kannur,Grama Panchayath,Kolachery,18,"Electricity,Water",61,"KL13_ELE,KL13_WAT",Forwarded,05-03-2025,10-03-2025
CMP_01073,Road side drainage collapse is creating traffic blockage near the government school. and Low water pressure issue is reported near the government school for 3 days. Please look into this matter urgently.,Kannur,Municipality,Iritty,9,"Road,Water",61,"KL13_ROA,KL13_WAT",Forwarded,04-03-2025,07-03-2025
CMP_01074,A large pothole has developed near Anganwadi centre and vehicles are struggling to pass. and Public toilet condition is extremely unhygienic in Ward area. This problem becomes worse during night time.,Wayanad,Municipality,Kalpetta,14,"Road,Health",51,"KL12_ROA,KL12_HEA",Resolved,07-10-2025,19-10-2025
CMP_01075,My land record correction is pending for 11 days. This problem becomes worse during night time.,Malappuram,Grama Panchayath,Thazhekkode,8,Revenue,59,KL10_REV,Resolved,04-07-2025,22-07-2025
CMP_01076,Transformer is making loud noise and sparking in Ward area. Public safety is at risk.,Kottayam,Municipality,Changanassery,18,Electricity,37,KL05_ELE,Forwarded,28-06-2025,30-06-2025
CMP_01077,Streetlight is not functioning near railway station for the past 13 days. Please look into this matter urgently.,Thrissur,Grama Panchayath,Alagappa Nagar,8,Electricity,61,KL08_ELE,Submitted,29-10-2025,29-10-2025
CMP_01078,There has been no drinking water supply near the church road for the past 6 days. and Road side drainage collapse is creating traffic blockage near the bus stand. This is causing severe inconvenience to residents.,Alappuzha,Municipality,Chengannur,12,"Water,Road",62,"KL04_WAT,KL04_ROA",Forwarded,12-11-2025,13-11-2025
CMP_01079,Road side drainage collapse is creating traffic blockage near Anganwadi centre. and Garbage accumulation is noticed near the church road for more than 7 days. Please look into this matter urgently.,Idukki,Grama Panchayath,Udumbanchola,9,"Road,Health",63,"KL06_ROA,KL06_HEA",Resolved,18-09-2025,08-10-2025
CMP_01080,Garbage accumulation is noticed near the government school for more than 6 days. and A large pothole has developed near the primary health centre and vehicles are struggling to pass. This problem becomes worse during night time.,Kollam,Grama Panchayath,Aryankavu,16,"Health,Road",66,"KL02_HEA,KL02_ROA",Forwarded,17-09-2025,18-09-2025
CMP_01081,Water leakage is happening continuously near the bus stand for 13 days. We are facing serious difficulty because of this.,Thiruvananthapuram,Grama Panchayath,Athiyannur,14,Water,66,KL01_WAT,Submitted,05-06-2025,05-06-2025
CMP_01082,Street road is damaged badly near the mosque area and accidents may occur. This issue has been reported earlier but no action has been taken.,Kannur,Corporation,Kannur,10,Road,50,KL13_ROA,Submitted,02-01-2026,02-01-2026
CMP_01083,Transformer is making loud noise and sparking near the church road. and Low water pressure issue is reported near the temple junction for 13 days. Kindly take necessary action at the earliest.,Kottayam,Grama Panchayath,Thidanad,20,"Electricity,Water",61,"KL05_ELE,KL05_WAT",Resolved,10-03-2025,25-03-2025
CMP_01084,Garbage accumulation is noticed near Anganwadi centre for more than 8 days. and Building permit application status is not updated for 12 days. Requesting immediate intervention from the concerned department.,Kannur,Corporation,Kannur,2,"Health,Revenue",62,"KL13_HEA,KL13_REV",Forwarded,29-10-2025,01-11-2025
CMP_01085,People are dumping waste illegally near the government school. Requesting immediate intervention from the concerned department.,Kannur,Grama Panchayath,Peringome-Vayakkara,5,Waste,46,KL13_WAS,Submitted,29-05-2025,29-05-2025
CMP_01086,Waste burning is happening frequently near Anganwadi centre. This issue has been reported earlier but no action has been taken.,Kottayam,Municipality,Changanassery,15,Waste,43,KL05_WAS,Resolved,18-05-2025,12-06-2025
CMP_01087,Electric line is hanging dangerously near railway station. and Plastic waste is scattered everywhere in Ward area. This is causing severe inconvenience to residents.,Thiruvananthapuram,Grama Panchayath,Kallara,14,"Electricity,Waste",54,"KL01_ELE,KL01_WAS",Forwarded,09-06-2025,14-06-2025
CMP_01088,Building permit application status is not updated for 3 days. Kindly take necessary action at the earliest.,Kottayam,Municipality,Vaikom,16,Revenue,42,KL05_REV,Resolved,11-03-2025,16-03-2025
CMP_01089,Water leakage is happening continuously near the mosque area for 1 days. Requesting immediate intervention from the concerned department.,Thrissur,Corporation,Thrissur,10,Water,48,KL08_WAT,Resolved,25-10-2025,07-11-2025
CMP_01090,Low water pressure issue is reported near market road for 12 days. This issue has been reported earlier but no action has been taken.,Kannur,Grama Panchayath,Kolachery,1,Water,67,KL13_WAT,Submitted,13-12-2025,13-12-2025
CMP_01091,Building permit application status is not updated for 1 days. Please look into this matter urgently.,Kannur,Grama Panchayath,Karivellur-Peralam,9,Revenue,41,KL13_REV,Resolved,14-08-2025,06-09-2025
CMP_01092,Frequent power cuts are occurring near market road since last 12 days. Please look into this matter urgently.,Alappuzha,Municipality,Mavelikkara,16,Electricity,61,KL04_ELE,Resolved,06-07-2025,03-08-2025
CMP_01093,Contaminated water is being supplied in Ward area for the last 9 days. Requesting immediate intervention from the concerned department.,Kollam,Corporation,Kollam,5,Water,58,KL02_WAT,Forwarded,02-04-2025,05-04-2025
CMP_01094,Garbage accumulation is noticed near the bus stand for more than 6 days. and The road surface has completely broken near the mosque area after recent rains. Please look into this matter urgently.,Pathanamthitta,Municipality,Thiruvalla,8,"Health,Road",65,"KL03_HEA,KL03_ROA",Forwarded,16-05-2025,20-05-2025
CMP_01095,Waste burning is happening frequently near the church road. Please look into this matter urgently.,Kozhikode,Grama Panchayath,Kavilumpara,3,Waste,39,KL11_WAS,Resolved,18-02-2026,08-03-2026
CMP_01096,Mosquito breeding is increasing due to stagnant water near the temple junction. Kindly take necessary action at the earliest.,Wayanad,Municipality,Mananthavady,11,Health,39,KL12_HEA,Resolved,23-07-2025,17-08-2025
CMP_01097,Garbage accumulation is noticed in Ward area for more than 6 days. Kindly take necessary action at the earliest.,Kollam,Municipality,Karunagappally,13,Health,54,KL02_HEA,Forwarded,02-10-2025,07-10-2025
CMP_01098,A large pothole has developed near the government school and vehicles are struggling to pass. and Drainage water is overflowing near the mosque area for 14 days. Senior citizens and children are affected.,Kasaragod,Grama Panchayath,Kumbla,3,"Road,Health",76,"KL14_ROA,KL14_HEA",Submitted,04-07-2025,04-07-2025
CMP_01099,People are dumping waste illegally near the primary health centre. and Building permit application status is not updated for 1 days. We are facing serious difficulty because of this.,Kottayam,Municipality,Vaikom,13,"Waste,Revenue",57,"KL05_WAS,KL05_REV",Resolved,10-11-2025,13-11-2025
CMP_01100,Mosquito breeding is increasing due to stagnant water near the mosque area. Hoping for a quick resolution.,Kollam,Municipality,Punalur,18,Health,39,KL02_HEA,Resolved,08-03-2025,20-03-2025
