complaint_id,complaint_text,district,local_body_type,local_body_name,ward,categories,priority_score,assigned_department,status,created_at,updated_at
CMP_00598,"We are facing difficulties in our area and need help. water availability has reduced significantly in our locality we are not getting proper water supply for the past few days Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Palakkad,Grama Panchayath,Alanallur,15,"water,health",62,"KL09_WAT,KL09_HEA",Submitted,29-05-2025,29-05-2025
CMP_00599,This complaint is regarding a serious problem we are facing. This has led to a situation where people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.,Alappuzha,Municipality,Cherthala,10,revenue,58,KL04_REV,Forwarded,12-10-2025,17-10-2025
CMP_00600,"We are facing difficulties in our area and need help. sanitation services are not working properly garbage has not been collected for many days Due to this issue, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Kottayam,Grama Panchayath,Mutholi,9,waste,43,KL05_WAS,Forwarded,28-08-2025,02-09-2025
CMP_00601,"This complaint is regarding a serious problem we are facing. we are not getting proper water supply for the past few days sometimes there is no water at all during important hours As a result, people are facing a lot of inconvenience in daily life Please look into this matter urgently and resolve it.",Kottayam,Municipality,Vaikom,2,water,49,KL05_WAT,Submitted,05-03-2025,05-03-2025
CMP_00602,"I would like to report a problem that has been ongoing for some time. we are not getting proper water supply for the past few days residents are struggling to manage daily household activities the roads in our area have become extremely damaged with deep potholes many parts of the street are broken and causing trouble for vehicles Due to this issue, many families are struggling because of this situation I kindly request the concerned authorities to take necessary action as soon as possible.",Ernakulam,Grama Panchayath,Kottuvally,18,"water,road",62,"KL07_WAT,KL07_ROA",Resolved,21-03-2025,02-04-2025
CMP_00603,"I am writing to bring attention to an issue in our locality. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances As a result, this is affecting health and safety of the people We hope this issue will be addressed at the earliest.",Wayanad,Grama Panchayath,Muttil,9,electricity,61,KL12_ELE,Submitted,27-11-2025,27-11-2025
CMP_00604,"I am writing to bring attention to an issue in our locality. Because of this, this is affecting health and safety of the people We hope this issue will be addressed at the earliest.",Thrissur,Corporation,Thrissur,20,revenue,64,KL08_REV,Resolved,29-06-2025,24-07-2025
CMP_00605,I would like to report a problem that has been ongoing for some time. the situation has become worse especially during rainy days the roads in our area have become extremely damaged with deep potholes This has led to a situation where people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.,Kozhikode,Corporation,Kozhikode,11,road,54,KL11_ROA,Submitted,31-07-2025,31-07-2025
CMP_00606,"I am writing to bring attention to an issue in our locality. As a result, this is affecting health and safety of the people Immediate action would be highly appreciated.",Palakkad,Municipality,Mannarkkad,8,revenue,31,KL09_REV,Forwarded,28-11-2025,02-12-2025
CMP_00607,"We are facing difficulties in our area and need help. As a result, it is becoming difficult for residents to manage routine activities Please look into this matter urgently and resolve it.",Malappuram,Municipality,Kondotty,6,health,50,KL10_HEA,Forwarded,13-06-2025,16-06-2025
CMP_00608,I am writing to bring attention to an issue in our locality. many parts of the street are broken and causing trouble for vehicles the situation has become worse especially during rainy days This has led to a situation where people are facing a lot of inconvenience in daily life Immediate action would be highly appreciated.,Kannur,Municipality,Kuthuparamba,18,road,50,KL13_ROA,Resolved,25-06-2025,13-07-2025
CMP_00609,"This complaint is regarding a serious problem we are facing. electricity supply is very unreliable in this area voltage fluctuations are damaging our home appliances Due to this issue, people are facing a lot of inconvenience in daily life We hope this issue will be addressed at the earliest.",Kannur,Grama Panchayath,Kanichar,9,"electricity,health",71,"KL13_ELE,KL13_HEA",Submitted,21-06-2025,21-06-2025
CMP_00610,"This complaint is regarding a serious problem we are facing. we are not getting proper water supply for the past few days residents are struggling to manage daily household activities As a result, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Malappuram,Municipality,Kondotty,13,"water,health",66,"KL10_WAT,KL10_HEA",Resolved,10-03-2025,28-03-2025
CMP_00611,"I am writing to bring attention to an issue in our locality. the roads in our area have become extremely damaged with deep potholes the situation has become worse especially during rainy days As a result, it is becoming difficult for residents to manage routine activities I kindly request the concerned authorities to take necessary action as soon as possible.",Kottayam,Grama Panchayath,Meenachil,3,road,50,KL05_ROA,Resolved,23-11-2025,07-12-2025
CMP_00612,"I would like to report a problem that has been ongoing for some time. there are frequent power cuts happening throughout the day voltage fluctuations are damaging our home appliances Due to this issue, this is affecting health and safety of the people Please look into this matter urgently and resolve it.",Pathanamthitta,Municipality,Pandalam,5,electricity,44,KL03_ELE,Submitted,29-09-2025,29-09-2025
CMP_00613,I would like to report a problem that has been ongoing for some time. This has led to a situation where this is affecting health and safety of the people We hope this issue will be addressed at the earliest.,Ernakulam,Corporation,Kochi,15,revenue,53,KL07_REV,Submitted,04-11-2025,04-11-2025
CMP_00614,We are facing difficulties in our area and need help. This has led to a situation where people are facing a lot of inconvenience in daily life I kindly request the concerned authorities to take necessary action as soon as possible.,Kozhikode,Grama Panchayath,Kodenchery,19,health,63,KL11_HEA,Submitted,23-01-2026,23-01-2026
CMP_00615,"We are facing difficulties in our area and need help. the roads in our area have become extremely damaged with deep potholes people are finding it difficult to travel due to poor road condition Due to this issue, many families are struggling because of this situation Please look into this matter urgently and resolve it.",Kottayam,Grama Panchayath,Kidangoor,16,"health,road",51,"KL05_HEA,KL05_ROA",Forwarded,26-01-2026,30-01-2026
